id,name,entityType,layer,familyId,causalIn,causalOut,causalIsolated,modifiable,activeEffectIds,deliveryModalities,derivationInputs,rdsFlags,blockedFields,nativeActionsEventsEffectIds
PSY-131,Intolerance of Uncertainty,DRIVER,Psychological,PSY-F14,0,1,False,Low,[],[],[],[],[],[]
PSY-132,Subjective Uncertainty,DRIVER,Psychological,PSY-F02,0,0,True,Moderate,[],[],[],[],[],[]
PSY-133,Group-Based Relative Deprivation,DRIVER,Psychological,PSY-F03,0,0,True,Moderate,[],[],[],[],[],[]
PSY-134,Institutional Trust,DRIVER,Psychological,PSY-F03,2,1,False,Moderate,[],[],[],[],[],[]
PSY-135,Perspective-Taking Capacity,DRIVER,Psychological,PSY-F12,0,0,True,Moderate,[],[],[],[],[],[]
RDS-0001,Message Cohesion,RELATIONAL_DERIVED_STATE,Informational,INF-F03,0,0,True,,[],[],"[{""alignmentRequirements"": ""Match analytic level, scope, and time window"", ""entityId"": null, ""externalParameterType"": ""MESSAGE_ELEMENTS"", ""required"": true, ""role"": ""CONSTITUENT_OR_INPUT"", ""unitScaleExpectations"": ""Aligned with derivation logic""}, {""alignmentRequirements"": ""Match analytic level, scope, and time window"", ""entityId"": null, ""externalParameterType"": ""MESSAGE_ELEMENT_RELATIONS"", ""required"": true, ""role"": ""CONSTITUENT_OR_INPUT"", ""unitScaleExpectations"": ""Aligned with derivation logic""}]","[""NO_PER_RECORD_DERIVATION_VERSION_USE_FROZEN_COMMIT"", ""ENTITY_BLOCKED_FIELDS""]","[""mechanism"", ""modifiability"", ""volatility"", ""timeScaleOfChange"", ""onsetCausalLag"", ""persistenceRecovery"", ""measurementAssessmentMethods"", ""observability"", ""evidenceStrength"", ""evidenceNotes"", ""keySources""]",[]
RDS-0002,Sleep Architecture Composition,RELATIONAL_DERIVED_STATE,Biological,BIO-F01,0,0,True,,[],[],"[{""alignmentRequirements"": ""Match analytic level, scope, and time window"", ""entityId"": null, ""externalParameterType"": ""SLEEP_STAGE_TIME_SERIES"", ""required"": true, ""role"": ""CONSTITUENT_OR_INPUT"", ""unitScaleExpectations"": ""Aligned with derivation logic""}]","[""NO_PER_RECORD_DERIVATION_VERSION_USE_FROZEN_COMMIT"", ""ENTITY_BLOCKED_FIELDS""]","[""mechanism"", ""modifiability"", ""volatility"", ""timeScaleOfChange"", ""onsetCausalLag"", ""persistenceRecovery"", ""measurementAssessmentMethods"", ""observability"", ""evidenceStrength"", ""evidenceNotes"", ""keySources""]",[]
RDS-0003,Sleep Sufficiency,RELATIONAL_DERIVED_STATE,Biological,BIO-F01,0,0,True,,[],[],"[{""alignmentRequirements"": ""Match analytic level, scope, and time window"", ""entityId"": ""BIO-001"", ""externalParameterType"": null, ""required"": true, ""role"": ""CONSTITUENT_OR_INPUT"", ""unitScaleExpectations"": ""Aligned with derivation logic""}, {""alignmentRequirements"": ""Match analytic level, scope, and time window"", ""entityId"": ""BIO-074"", ""externalParameterType"": null, ""required"": true, ""role"": ""CONSTITUENT_OR_INPUT"", ""unitScaleExpectations"": ""Aligned with derivation logic""}]","[""NO_PER_RECORD_DERIVATION_VERSION_USE_FROZEN_COMMIT"", ""ENTITY_BLOCKED_FIELDS""]","[""mechanism"", ""modifiability"", ""volatility"", ""timeScaleOfChange"", ""onsetCausalLag"", ""persistenceRecovery"", ""measurementAssessmentMethods"", ""observability"", ""evidenceStrength"", ""evidenceNotes"", ""keySources""]",[]
RDS-0004,Cumulative Sleep Deficit,RELATIONAL_DERIVED_STATE,Biological,BIO-F01,0,0,True,,[],[],"[{""alignmentRequirements"": ""Match analytic level, scope, and time window"", ""entityId"": ""BIO-001"", ""externalParameterType"": null, ""required"": true, ""role"": ""CONSTITUENT_OR_INPUT"", ""unitScaleExpectations"": ""Aligned with derivation logic""}, {""alignmentRequirements"": ""Match analytic level, scope, and time window"", ""entityId"": ""BIO-074"", ""externalParameterType"": null, ""required"": true, ""role"": ""CONSTITUENT_OR_INPUT"", ""unitScaleExpectations"": ""Aligned with derivation logic""}, {""alignmentRequirements"": ""Match analytic level, scope, and time window"", ""entityId"": null, ""externalParameterType"": ""ACCUMULATION_RECOVERY_RULE"", ""required"": true, ""role"": ""CONSTITUENT_OR_INPUT"", ""unitScaleExpectations"": ""Aligned with derivation logic""}]","[""NO_PER_RECORD_DERIVATION_VERSION_USE_FROZEN_COMMIT"", ""ENTITY_BLOCKED_FIELDS""]","[""mechanism"", ""modifiability"", ""volatility"", ""timeScaleOfChange"", ""onsetCausalLag"", ""persistenceRecovery"", ""measurementAssessmentMethods"", ""observability"", ""evidenceStrength"", ""evidenceNotes"", ""keySources""]",[]
RDS-0005,Distance-Based Closeness Centrality,RELATIONAL_DERIVED_STATE,Social,SOC-F07,0,0,True,,[],[],"[{""alignmentRequirements"": ""Match analytic level, scope, and time window"", ""entityId"": null, ""externalParameterType"": ""NETWORK_CONFIGURATION"", ""required"": true, ""role"": ""CONSTITUENT_OR_INPUT"", ""unitScaleExpectations"": ""Aligned with derivation logic""}, {""alignmentRequirements"": ""Match analytic level, scope, and time window"", ""entityId"": null, ""externalParameterType"": ""FOCAL_ACTOR"", ""required"": true, ""role"": ""CONSTITUENT_OR_INPUT"", ""unitScaleExpectations"": ""Aligned with derivation logic""}, {""alignmentRequirements"": ""Match analytic level, scope, and time window"", ""entityId"": null, ""externalParameterType"": ""PATH_DISTANCE_MATRIX"", ""required"": true, ""role"": ""CONSTITUENT_OR_INPUT"", ""unitScaleExpectations"": ""Aligned with derivation logic""}]","[""NO_PER_RECORD_DERIVATION_VERSION_USE_FROZEN_COMMIT"", ""ENTITY_BLOCKED_FIELDS""]","[""mechanism"", ""modifiability"", ""volatility"", ""timeScaleOfChange"", ""onsetCausalLag"", ""persistenceRecovery"", ""measurementAssessmentMethods"", ""observability"", ""evidenceStrength"", ""evidenceNotes"", ""keySources""]",[]
RDS-0006,Network Centralization,RELATIONAL_DERIVED_STATE,Social,SOC-F07,0,0,True,,[],[],"[{""alignmentRequirements"": ""Match analytic level, scope, and time window"", ""entityId"": null, ""externalParameterType"": ""NODE_CENTRALITY_DISTRIBUTION"", ""required"": true, ""role"": ""CONSTITUENT_OR_INPUT"", ""unitScaleExpectations"": ""Aligned with derivation logic""}, {""alignmentRequirements"": ""Match analytic level, scope, and time window"", ""entityId"": null, ""externalParameterType"": ""NETWORK_BOUNDARY"", ""required"": true, ""role"": ""CONSTITUENT_OR_INPUT"", ""unitScaleExpectations"": ""Aligned with derivation logic""}, {""alignmentRequirements"": ""Match analytic level, scope, and time window"", ""entityId"": null, ""externalParameterType"": ""BENCHMARK_OR_MAXIMUM"", ""required"": true, ""role"": ""CONSTITUENT_OR_INPUT"", ""unitScaleExpectations"": ""Aligned with derivation logic""}]","[""NO_PER_RECORD_DERIVATION_VERSION_USE_FROZEN_COMMIT"", ""ENTITY_BLOCKED_FIELDS""]","[""mechanism"", ""modifiability"", ""volatility"", ""timeScaleOfChange"", ""onsetCausalLag"", ""persistenceRecovery"", ""measurementAssessmentMethods"", ""observability"", ""evidenceStrength"", ""evidenceNotes"", ""keySources""]",[]
RDS-0007,Network Component Fragmentation,RELATIONAL_DERIVED_STATE,Social,SOC-F07,0,0,True,,[],[],"[{""alignmentRequirements"": ""Match analytic level, scope, and time window"", ""entityId"": null, ""externalParameterType"": ""NETWORK_CONFIGURATION"", ""required"": true, ""role"": ""CONSTITUENT_OR_INPUT"", ""unitScaleExpectations"": ""Aligned with derivation logic""}, {""alignmentRequirements"": ""Match analytic level, scope, and time window"", ""entityId"": null, ""externalParameterType"": ""CONNECTED_COMPONENT_STRUCTURE"", ""required"": true, ""role"": ""CONSTITUENT_OR_INPUT"", ""unitScaleExpectations"": ""Aligned with derivation logic""}]","[""NO_PER_RECORD_DERIVATION_VERSION_USE_FROZEN_COMMIT"", ""ENTITY_BLOCKED_FIELDS""]","[""mechanism"", ""modifiability"", ""volatility"", ""timeScaleOfChange"", ""onsetCausalLag"", ""persistenceRecovery"", ""measurementAssessmentMethods"", ""observability"", ""evidenceStrength"", ""evidenceNotes"", ""keySources""]",[]
SOC-001,Behavioral Prevalence,DRIVER,Social,SOC-F01,7,2,False,High,[],[],[],[],[],[]
SOC-002,Expressed Approval Prevalence,DRIVER,Social,SOC-F01,1,4,False,High,[],[],[],[],[],[]
SOC-003,Norm Consensus,DRIVER,Social,SOC-F01,1,0,False,High,[],[],[],[],[],[]
SOC-004,Norm Change Rate,DRIVER,Social,SOC-F01,0,1,False,High,[],[],[],[],[],[]
SOC-005,Norm Visibility,DRIVER,Social,SOC-F01,0,1,False,High,[],[],[],[],[],[]
SOC-006,Informal Sanction Probability,DRIVER,Social,SOC-F01,3,3,False,High,[],[],[],[],[],[]
SOC-007,Informal Sanction Severity,DRIVER,Social,SOC-F01,0,0,True,High,[],[],[],[],[],[]
SOC-008,Informal Reward Probability,DRIVER,Social,SOC-F01,1,0,False,High,[],[],[],[],[],[]
SOC-009,Majority Signal Size,DRIVER,Social,SOC-F02,1,1,False,High,[],[],[],[],[],[]
SOC-010,Majority Unanimity,DRIVER,Social,SOC-F02,1,1,False,High,[],[],[],[],[],[]
SOC-011,Minority Consistency,DRIVER,Social,SOC-F02,0,1,False,High,[],[],[],[],[],[]
SOC-012,Peer Presence,DRIVER,Social,SOC-F02,0,1,False,High,[],[],[],[],[],[]
SOC-013,Peer Behavior Exposure Frequency,DRIVER,Social,SOC-F02,1,0,False,High,[],[],[],[],[],[]
SOC-014,Social Model Similarity,DRIVER,Social,SOC-F02,0,0,True,High,[],[],[],[],[],[]
SOC-015,Social Model Status,DRIVER,Social,SOC-F02,0,1,False,High,[],[],[],[],[],[]
SOC-016,Interaction Frequency,DRIVER,Social,SOC-F03,2,1,False,Moderate,[],[],[],[],[],[]
SOC-017,Interaction Duration,DRIVER,Social,SOC-F03,0,1,False,Moderate,[],[],[],[],[],[]
SOC-018,Tie Age / Relationship Duration,RELATIONAL_DERIVED_STATE,Social,SOC-F03,0,0,True,Moderate,[],[],"[{""alignmentRequirements"": ""Match analytic level, scope, and time window"", ""entityId"": null, ""externalParameterType"": ""TIE_FORMATION_TIMESTAMP"", ""required"": true, ""role"": ""CONSTITUENT_OR_INPUT"", ""unitScaleExpectations"": ""Aligned with derivation logic""}, {""alignmentRequirements"": ""Match analytic level, scope, and time window"", ""entityId"": null, ""externalParameterType"": ""OBSERVATION_TIMESTAMP"", ""required"": true, ""role"": ""CONSTITUENT_OR_INPUT"", ""unitScaleExpectations"": ""Aligned with derivation logic""}, {""alignmentRequirements"": ""Match analytic level, scope, and time window"", ""entityId"": null, ""externalParameterType"": ""TIE_STATE_RULE"", ""required"": true, ""role"": ""CONSTITUENT_OR_INPUT"", ""unitScaleExpectations"": ""Aligned with derivation logic""}]","[""NO_PER_RECORD_DERIVATION_VERSION_USE_FROZEN_COMMIT""]",[],[]
SOC-019,Relational Closeness,DRIVER,Social,SOC-F03,2,1,False,Moderate,[],[],[],[],[],[]
SOC-020,Tie Reciprocity,DRIVER,Social,SOC-F03,0,0,True,Moderate,[],[],[],[],[],[]
SOC-021,Tie Multiplexity,DRIVER,Social,SOC-F03,0,0,True,Moderate,[],[],[],[],[],[]
SOC-022,Tie Survival Probability,RELATIONAL_DERIVED_STATE,Social,SOC-F03,0,0,True,Moderate,[],[],"[{""alignmentRequirements"": ""Match analytic level, scope, and time window"", ""entityId"": ""SOC-103"", ""externalParameterType"": null, ""required"": true, ""role"": ""CONSTITUENT_OR_INPUT"", ""unitScaleExpectations"": ""Aligned with derivation logic""}, {""alignmentRequirements"": ""Match analytic level, scope, and time window"", ""entityId"": null, ""externalParameterType"": ""BASELINE_ACTIVE_TIE"", ""required"": true, ""role"": ""CONSTITUENT_OR_INPUT"", ""unitScaleExpectations"": ""Aligned with derivation logic""}, {""alignmentRequirements"": ""Match analytic level, scope, and time window"", ""entityId"": null, ""externalParameterType"": ""PREDICTION_HORIZON"", ""required"": true, ""role"": ""CONSTITUENT_OR_INPUT"", ""unitScaleExpectations"": ""Aligned with derivation logic""}, {""alignmentRequirements"": ""Match analytic level, scope, and time window"", ""entityId"": null, ""externalParameterType"": ""TIE_STATE_MODEL"", ""required"": true, ""role"": ""CONSTITUENT_OR_INPUT"", ""unitScaleExpectations"": ""Aligned with derivation logic""}]","[""NO_PER_RECORD_DERIVATION_VERSION_USE_FROZEN_COMMIT""]",[],[]
SOC-023,Negative Interaction Frequency,DRIVER,Social,SOC-F03,0,0,True,Moderate,[],[],[],[],[],[]
SOC-024,Active Personal Network Size,RELATIONAL_DERIVED_STATE,Social,SOC-F04,0,1,False,Moderate,[],[],"[{""alignmentRequirements"": ""Match analytic level, scope, and time window"", ""entityId"": null, ""externalParameterType"": ""NETWORK_CONFIGURATION"", ""required"": true, ""role"": ""CONSTITUENT_OR_INPUT"", ""unitScaleExpectations"": ""Aligned with derivation logic""}, {""alignmentRequirements"": ""Match analytic level, scope, and time window"", ""entityId"": null, ""externalParameterType"": ""NETWORK_BOUNDARY"", ""required"": true, ""role"": ""CONSTITUENT_OR_INPUT"", ""unitScaleExpectations"": ""Aligned with derivation logic""}, {""alignmentRequirements"": ""Match analytic level, scope, and time window"", ""entityId"": null, ""externalParameterType"": ""TIE_DEFINITION"", ""required"": true, ""role"": ""CONSTITUENT_OR_INPUT"", ""unitScaleExpectations"": ""Aligned with derivation logic""}]","[""RDS_CAUSAL_SOURCE_REVIEW"", ""STRUCTURAL_RDS_ROOT_REVIEW_NOT_EXECUTION_VIOLATION"", ""NO_PER_RECORD_DERIVATION_VERSION_USE_FROZEN_COMMIT""]",[],[]
SOC-025,Social Integration Breadth,DRIVER,Social,SOC-F04,0,1,False,Moderate,[],[],[],[],[],[]
SOC-026,Support Provider Availability,DRIVER,Social,SOC-F04,1,2,False,Moderate,[],[],[],[],[],[]
SOC-027,Received Emotional Support,DRIVER,Social,SOC-F04,2,1,False,Moderate,[],[],[],[],[],[]
SOC-028,Received Instrumental Support,DRIVER,Social,SOC-F04,1,0,False,Moderate,[],[],[],[],[],[]
SOC-029,Received Informational Support,DRIVER,Social,SOC-F04,0,0,True,Moderate,[],[],[],[],[],[]
SOC-030,Inclusion Event Frequency,DRIVER,Social,SOC-F04,0,0,True,Moderate,[],[],[],[],[],[]
SOC-031,Ostracism Exposure,DRIVER,Social,SOC-F04,0,2,False,Moderate,[],[],[],[],[],[]
SOC-032,Social Isolation Degree,DRIVER,Social,SOC-F04,2,0,False,Moderate,[],[],[],[],[],[]
SOC-033,Partner Reliability,DRIVER,Social,SOC-F05,0,1,False,Moderate,[],[],[],[],[],[]
SOC-034,Cooperation Prevalence,DRIVER,Social,SOC-F05,8,1,False,Moderate,[],[],[],[],[],[]
SOC-035,Reciprocity Balance,RELATIONAL_DERIVED_STATE,Social,SOC-F05,0,0,True,Moderate,[],[],"[{""alignmentRequirements"": ""Match analytic level, scope, and time window"", ""entityId"": null, ""externalParameterType"": ""FOCAL_TO_PARTNER_RESOURCE_FLOW"", ""required"": true, ""role"": ""CONSTITUENT_OR_INPUT"", ""unitScaleExpectations"": ""Aligned with derivation logic""}, {""alignmentRequirements"": ""Match analytic level, scope, and time window"", ""entityId"": null, ""externalParameterType"": ""PARTNER_TO_FOCAL_RESOURCE_FLOW"", ""required"": true, ""role"": ""CONSTITUENT_OR_INPUT"", ""unitScaleExpectations"": ""Aligned with derivation logic""}]","[""NO_PER_RECORD_DERIVATION_VERSION_USE_FROZEN_COMMIT""]",[],[]
SOC-036,Repeated Interaction Probability,DRIVER,Social,SOC-F05,0,1,False,Moderate,[],[],[],[],[],[]
SOC-037,Mutual Aid Frequency,DRIVER,Social,SOC-F05,0,0,True,Moderate,[],[],[],[],[],[]
SOC-038,Resource-Sharing Rate,DRIVER,Social,SOC-F05,0,0,True,Moderate,[],[],[],[],[],[]
SOC-039,Free-Riding Prevalence,DRIVER,Social,SOC-F05,2,1,False,Moderate,[],[],[],[],[],[]
SOC-040,Status Rank,DRIVER,Social,SOC-F06,0,1,False,Low,[],[],[],[],[],[]
SOC-041,Status Hierarchy Steepness,RELATIONAL_DERIVED_STATE,Social,SOC-F06,1,1,False,Low,[],[],"[{""alignmentRequirements"": ""Match analytic level, scope, and time window"", ""entityId"": null, ""externalParameterType"": ""MEMBER_STATUS_SCORES"", ""required"": true, ""role"": ""CONSTITUENT_OR_INPUT"", ""unitScaleExpectations"": ""Aligned with derivation logic""}, {""alignmentRequirements"": ""Match analytic level, scope, and time window"", ""entityId"": null, ""externalParameterType"": ""GROUP_BOUNDARY"", ""required"": true, ""role"": ""CONSTITUENT_OR_INPUT"", ""unitScaleExpectations"": ""Aligned with derivation logic""}]","[""RDS_CAUSAL_SOURCE_REVIEW"", ""NO_PER_RECORD_DERIVATION_VERSION_USE_FROZEN_COMMIT""]",[],[]
SOC-042,Status Mobility Rate,DRIVER,Social,SOC-F06,0,0,True,Low,[],[],[],[],[],[]
SOC-043,Reputation Valence,DRIVER,Social,SOC-F06,0,0,True,Low,[],[],[],[],[],[]
SOC-044,Reputation Visibility,DRIVER,Social,SOC-F06,1,1,False,Low,[],[],[],[],[],[]
SOC-045,Deference Received,DRIVER,Social,SOC-F06,1,0,False,Low,[],[],[],[],[],[]
SOC-046,Resource Control Asymmetry,RELATIONAL_DERIVED_STATE,Social,SOC-F06,0,0,True,Low,[],[],"[{""alignmentRequirements"": ""Match analytic level, scope, and time window"", ""entityId"": null, ""externalParameterType"": ""A_TO_B_RESOURCE_CONTROL"", ""required"": true, ""role"": ""CONSTITUENT_OR_INPUT"", ""unitScaleExpectations"": ""Aligned with derivation logic""}, {""alignmentRequirements"": ""Match analytic level, scope, and time window"", ""entityId"": null, ""externalParameterType"": ""B_TO_A_RESOURCE_CONTROL"", ""required"": true, ""role"": ""CONSTITUENT_OR_INPUT"", ""unitScaleExpectations"": ""Aligned with derivation logic""}, {""alignmentRequirements"": ""Match analytic level, scope, and time window"", ""entityId"": null, ""externalParameterType"": ""ALTERNATIVES"", ""required"": true, ""role"": ""CONSTITUENT_OR_INPUT"", ""unitScaleExpectations"": ""Aligned with derivation logic""}]","[""NO_PER_RECORD_DERIVATION_VERSION_USE_FROZEN_COMMIT""]",[],[]
SOC-047,Dependence Asymmetry,RELATIONAL_DERIVED_STATE,Social,SOC-F06,0,0,True,Low,[],[],"[{""alignmentRequirements"": ""Match analytic level, scope, and time window"", ""entityId"": null, ""externalParameterType"": ""ACTOR_A_DEPENDENCE_ON_B"", ""required"": true, ""role"": ""CONSTITUENT_OR_INPUT"", ""unitScaleExpectations"": ""Aligned with derivation logic""}, {""alignmentRequirements"": ""Match analytic level, scope, and time window"", ""entityId"": null, ""externalParameterType"": ""ACTOR_B_DEPENDENCE_ON_A"", ""required"": true, ""role"": ""CONSTITUENT_OR_INPUT"", ""unitScaleExpectations"": ""Aligned with derivation logic""}]","[""NO_PER_RECORD_DERIVATION_VERSION_USE_FROZEN_COMMIT""]",[],[]
SOC-048,Informal Authority Strength,DRIVER,Social,SOC-F06,1,2,False,Low,[],[],[],[],[],[]
SOC-049,Degree Centrality,RELATIONAL_DERIVED_STATE,Social,SOC-F07,0,0,True,Low,[],[],"[{""alignmentRequirements"": ""Match analytic level, scope, and time window"", ""entityId"": null, ""externalParameterType"": ""NETWORK_CONFIGURATION"", ""required"": true, ""role"": ""CONSTITUENT_OR_INPUT"", ""unitScaleExpectations"": ""Aligned with derivation logic""}, {""alignmentRequirements"": ""Match analytic level, scope, and time window"", ""entityId"": null, ""externalParameterType"": ""NETWORK_BOUNDARY"", ""required"": true, ""role"": ""CONSTITUENT_OR_INPUT"", ""unitScaleExpectations"": ""Aligned with derivation logic""}, {""alignmentRequirements"": ""Match analytic level, scope, and time window"", ""entityId"": null, ""externalParameterType"": ""TIE_DEFINITION"", ""required"": true, ""role"": ""CONSTITUENT_OR_INPUT"", ""unitScaleExpectations"": ""Aligned with derivation logic""}]","[""NO_PER_RECORD_DERIVATION_VERSION_USE_FROZEN_COMMIT""]",[],[]
SOC-050,Betweenness Centrality,RELATIONAL_DERIVED_STATE,Social,SOC-F07,0,0,True,Low,[],[],"[{""alignmentRequirements"": ""Match analytic level, scope, and time window"", ""entityId"": null, ""externalParameterType"": ""NETWORK_CONFIGURATION"", ""required"": true, ""role"": ""CONSTITUENT_OR_INPUT"", ""unitScaleExpectations"": ""Aligned with derivation logic""}, {""alignmentRequirements"": ""Match analytic level, scope, and time window"", ""entityId"": null, ""externalParameterType"": ""NETWORK_BOUNDARY"", ""required"": true, ""role"": ""CONSTITUENT_OR_INPUT"", ""unitScaleExpectations"": ""Aligned with derivation logic""}, {""alignmentRequirements"": ""Match analytic level, scope, and time window"", ""entityId"": null, ""externalParameterType"": ""TIE_DEFINITION"", ""required"": true, ""role"": ""CONSTITUENT_OR_INPUT"", ""unitScaleExpectations"": ""Aligned with derivation logic""}]","[""NO_PER_RECORD_DERIVATION_VERSION_USE_FROZEN_COMMIT""]",[],[]
SOC-051,Eigenvector Centrality,RELATIONAL_DERIVED_STATE,Social,SOC-F07,0,0,True,Low,[],[],"[{""alignmentRequirements"": ""Match analytic level, scope, and time window"", ""entityId"": null, ""externalParameterType"": ""NETWORK_CONFIGURATION"", ""required"": true, ""role"": ""CONSTITUENT_OR_INPUT"", ""unitScaleExpectations"": ""Aligned with derivation logic""}, {""alignmentRequirements"": ""Match analytic level, scope, and time window"", ""entityId"": null, ""externalParameterType"": ""NETWORK_BOUNDARY"", ""required"": true, ""role"": ""CONSTITUENT_OR_INPUT"", ""unitScaleExpectations"": ""Aligned with derivation logic""}, {""alignmentRequirements"": ""Match analytic level, scope, and time window"", ""entityId"": null, ""externalParameterType"": ""TIE_DEFINITION"", ""required"": true, ""role"": ""CONSTITUENT_OR_INPUT"", ""unitScaleExpectations"": ""Aligned with derivation logic""}]","[""NO_PER_RECORD_DERIVATION_VERSION_USE_FROZEN_COMMIT""]",[],[]
SOC-052,Network Density,RELATIONAL_DERIVED_STATE,Social,SOC-F07,0,1,False,Low,[],[],"[{""alignmentRequirements"": ""Match analytic level, scope, and time window"", ""entityId"": null, ""externalParameterType"": ""NETWORK_CONFIGURATION"", ""required"": true, ""role"": ""CONSTITUENT_OR_INPUT"", ""unitScaleExpectations"": ""Aligned with derivation logic""}, {""alignmentRequirements"": ""Match analytic level, scope, and time window"", ""entityId"": null, ""externalParameterType"": ""NETWORK_BOUNDARY"", ""required"": true, ""role"": ""CONSTITUENT_OR_INPUT"", ""unitScaleExpectations"": ""Aligned with derivation logic""}, {""alignmentRequirements"": ""Match analytic level, scope, and time window"", ""entityId"": null, ""externalParameterType"": ""TIE_DEFINITION"", ""required"": true, ""role"": ""CONSTITUENT_OR_INPUT"", ""unitScaleExpectations"": ""Aligned with derivation logic""}]","[""RDS_CAUSAL_SOURCE_REVIEW"", ""STRUCTURAL_RDS_ROOT_REVIEW_NOT_EXECUTION_VIOLATION"", ""NO_PER_RECORD_DERIVATION_VERSION_USE_FROZEN_COMMIT""]",[],[]
SOC-053,Local Clustering,RELATIONAL_DERIVED_STATE,Social,SOC-F07,1,1,False,Low,[],[],"[{""alignmentRequirements"": ""Match analytic level, scope, and time window"", ""entityId"": null, ""externalParameterType"": ""NETWORK_CONFIGURATION"", ""required"": true, ""role"": ""CONSTITUENT_OR_INPUT"", ""unitScaleExpectations"": ""Aligned with derivation logic""}, {""alignmentRequirements"": ""Match analytic level, scope, and time window"", ""entityId"": null, ""externalParameterType"": ""NETWORK_BOUNDARY"", ""required"": true, ""role"": ""CONSTITUENT_OR_INPUT"", ""unitScaleExpectations"": ""Aligned with derivation logic""}, {""alignmentRequirements"": ""Match analytic level, scope, and time window"", ""entityId"": null, ""externalParameterType"": ""TIE_DEFINITION"", ""required"": true, ""role"": ""CONSTITUENT_OR_INPUT"", ""unitScaleExpectations"": ""Aligned with derivation logic""}]","[""RDS_CAUSAL_SOURCE_REVIEW"", ""NO_PER_RECORD_DERIVATION_VERSION_USE_FROZEN_COMMIT""]",[],[]
SOC-054,Network Assortativity,RELATIONAL_DERIVED_STATE,Social,SOC-F07,0,1,False,Low,[],[],"[{""alignmentRequirements"": ""Match analytic level, scope, and time window"", ""entityId"": null, ""externalParameterType"": ""NETWORK_CONFIGURATION"", ""required"": true, ""role"": ""CONSTITUENT_OR_INPUT"", ""unitScaleExpectations"": ""Aligned with derivation logic""}, {""alignmentRequirements"": ""Match analytic level, scope, and time window"", ""entityId"": null, ""externalParameterType"": ""NETWORK_BOUNDARY"", ""required"": true, ""role"": ""CONSTITUENT_OR_INPUT"", ""unitScaleExpectations"": ""Aligned with derivation logic""}, {""alignmentRequirements"": ""Match analytic level, scope, and time window"", ""entityId"": null, ""externalParameterType"": ""TIE_DEFINITION"", ""required"": true, ""role"": ""CONSTITUENT_OR_INPUT"", ""unitScaleExpectations"": ""Aligned with derivation logic""}]","[""RDS_CAUSAL_SOURCE_REVIEW"", ""STRUCTURAL_RDS_ROOT_REVIEW_NOT_EXECUTION_VIOLATION"", ""NO_PER_RECORD_DERIVATION_VERSION_USE_FROZEN_COMMIT""]",[],[]
SOC-055,Structural Constraint,RELATIONAL_DERIVED_STATE,Social,SOC-F07,0,1,False,Low,[],[],"[{""alignmentRequirements"": ""Match analytic level, scope, and time window"", ""entityId"": null, ""externalParameterType"": ""NETWORK_CONFIGURATION"", ""required"": true, ""role"": ""CONSTITUENT_OR_INPUT"", ""unitScaleExpectations"": ""Aligned with derivation logic""}, {""alignmentRequirements"": ""Match analytic level, scope, and time window"", ""entityId"": null, ""externalParameterType"": ""NETWORK_BOUNDARY"", ""required"": true, ""role"": ""CONSTITUENT_OR_INPUT"", ""unitScaleExpectations"": ""Aligned with derivation logic""}, {""alignmentRequirements"": ""Match analytic level, scope, and time window"", ""entityId"": null, ""externalParameterType"": ""TIE_DEFINITION"", ""required"": true, ""role"": ""CONSTITUENT_OR_INPUT"", ""unitScaleExpectations"": ""Aligned with derivation logic""}]","[""RDS_CAUSAL_SOURCE_REVIEW"", ""STRUCTURAL_RDS_ROOT_REVIEW_NOT_EXECUTION_VIOLATION"", ""NO_PER_RECORD_DERIVATION_VERSION_USE_FROZEN_COMMIT""]",[],[]
SOC-056,Cross-Cluster Tie Prevalence,RELATIONAL_DERIVED_STATE,Social,SOC-F07,1,1,False,Low,[],[],"[{""alignmentRequirements"": ""Match analytic level, scope, and time window"", ""entityId"": null, ""externalParameterType"": ""NETWORK_CONFIGURATION"", ""required"": true, ""role"": ""CONSTITUENT_OR_INPUT"", ""unitScaleExpectations"": ""Aligned with derivation logic""}, {""alignmentRequirements"": ""Match analytic level, scope, and time window"", ""entityId"": null, ""externalParameterType"": ""NETWORK_BOUNDARY"", ""required"": true, ""role"": ""CONSTITUENT_OR_INPUT"", ""unitScaleExpectations"": ""Aligned with derivation logic""}, {""alignmentRequirements"": ""Match analytic level, scope, and time window"", ""entityId"": null, ""externalParameterType"": ""TIE_DEFINITION"", ""required"": true, ""role"": ""CONSTITUENT_OR_INPUT"", ""unitScaleExpectations"": ""Aligned with derivation logic""}]","[""RDS_CAUSAL_SOURCE_REVIEW"", ""NO_PER_RECORD_DERIVATION_VERSION_USE_FROZEN_COMMIT""]",[],[]
